id_ordine,id_cliente,dataordine,numeroarticoli,prezzototale
4583,226,2020-01-05,2,29.9
4584,1101,2020-10-23,2,36.93
4585,1489,2022-04-20,2,39.46
4586,265,2023-07-15,2,41.49
4587,886,2022-01-21,2,42.25
4588,1719,2020-09-16,2,47.96
4589,1415,2024-07-30,2,30.41
4590,1803,2020-07-03,2,45.04
4591,1379,2023-03-25,2,40.66
4592,1140,2022-10-11,2,17.55
4593,453,2023-04-11,2,30.34
4594,1323,2020-12-24,2,42.66
4595,1390,2024-11-17,2,36.75
4596,453,2021-04-18,2,47.45
4597,199,2021-11-23,2,36.44
4598,964,2020-07-19,2,32.15
4599,484,2024-03-12,2,29.66
4600,969,2022-11-28,2,40.18
4601,417,2020-09-15,2,38.3
4602,1726,2023-07-31,2,51.04
4603,761,2022-08-23,2,32.34
4604,1974,2024-01-20,2,51.06
4605,1790,2023-01-19,2,31.52
4606,1269,2024-05-06,2,43.5
4607,1834,2023-09-29,2,21.68
4608,105,2025-02-13,2,50.61
4609,1177,2024-08-28,2,57.99
4610,674,2024-07-30,2,43.79
4611,230,2022-04-06,2,36.87
4612,269,2023-07-09,2,33.39
4613,399,2024-01-31,2,24.26
4614,567,2021-06-09,2,36.53
4615,494,2022-06-29,2,36.57
4616,1081,2020-05-24,2,49.81
4617,1779,2022-05-15,2,41.11
4618,1257,2024-07-19,2,48.2
4619,224,2021-01-27,2,30.61
4620,145,2022-02-15,2,18.93
4621,1949,2020-10-12,2,35.46
4622,1675,2022-02-13,2,17.71
4623,655,2022-11-29,2,26.95
4624,416,2023-11-16,2,57.59
4625,155,2023-12-08,2,25.87
4626,1264,2022-07-16,2,22.71
4627,1054,2023-07-29,2,45.37
4628,1537,2021-05-09,2,18.37
4629,933,2021-07-27,2,24.45
4630,509,2024-02-04,2,45.48
4631,1829,2021-09-20,2,46.75
4632,646,2022-07-24,2,25.28
4633,482,2022-04-05,2,36.62
4634,287,2024-03-18,2,23.96
4635,398,2020-11-22,2,56.5
4636,1954,2020-06-25,2,45.0
4637,1550,2024-08-21,2,39.71
4638,362,2020-06-14,2,30.52
4639,1573,2024-01-11,2,67.4
4640,860,2024-12-30,2,38.64
4641,297,2020-05-17,2,34.73
4642,540,2021-05-24,2,66.07
4643,543,2022-07-18,2,27.96
4644,6,2024-03-02,2,61.86
4645,1481,2023-03-02,2,27.67
4646,221,2021-11-14,2,44.02
4647,391,2022-10-26,2,28.39
4648,1664,2021-03-02,2,40.42
4649,444,2020-05-13,2,34.35
4650,1881,2024-11-04,2,24.61
4651,1195,2024-05-03,2,45.92
4652,763,2022-10-06,2,31.77
4653,39,2024-01-25,2,28.22
4654,305,2023-07-24,2,26.77
4655,699,2023-01-06,2,40.7
4656,1570,2023-10-13,2,35.94
4657,889,2024-08-06,2,26.91
4658,627,2020-09-21,2,54.36
4659,1609,2025-01-27,2,24.1
4660,1441,2022-10-16,2,47.24
4661,1469,2024-06-05,2,29.16
4662,1782,2021-06-22,2,67.12
4663,1765,2024-01-31,2,30.88
4664,1156,2020-11-17,2,61.62
4665,1615,2022-06-12,2,46.23
4666,1996,2025-01-28,2,37.61
4667,803,2022-07-11,2,47.45
4668,1658,2024-05-08,2,40.67
4669,820,2023-10-13,2,44.71
4670,1013,2020-11-07,2,34.14
4671,185,2024-01-16,2,47.29
4672,1348,2023-11-07,2,32.42
4673,491,2023-11-08,2,42.77
4674,1061,2021-11-12,2,31.81
4675,1070,2021-01-05,2,37.52
4676,252,2022-04-01,2,21.23
4677,1684,2024-11-29,2,36.5
4678,497,2020-05-04,2,48.76
4679,847,2020-12-14,2,31.21
4680,286,2023-02-21,2,27.82
4681,1658,2021-12-22,2,52.65
4682,72,2021-11-30,2,54.67
4683,759,2020-04-08,2,34.78
4684,1876,2021-11-14,2,31.52
4685,759,2023-12-21,2,49.11
4686,716,2023-06-02,2,62.1
4687,554,2024-04-28,2,28.47
4688,926,2020-08-05,2,48.97
4689,1639,2024-11-18,2,29.87
4690,1106,2021-09-01,2,77.5
4691,1775,2023-11-01,2,61.33
4692,562,2023-11-27,2,31.86
4693,1778,2023-10-29,2,23.48
4694,1096,2022-01-05,2,40.29
4695,1471,2023-09-07,2,47.78
4696,1330,2022-07-03,2,47.47
4697,1275,2023-05-13,2,29.97
4698,119,2022-02-10,2,36.41
4699,138,2022-11-29,2,25.84
4700,374,2020-04-18,2,35.98
4701,204,2022-04-08,2,36.26
4702,1331,2020-06-16,2,35.37
4703,582,2021-04-29,2,37.98
4704,1534,2020-01-27,2,23.04
4705,85,2020-03-29,2,30.11
4706,249,2022-03-07,2,51.97
4707,469,2021-01-29,2,52.07
4708,1644,2021-09-21,2,22.66
4709,1567,2024-05-08,2,51.77
4710,1705,2020-06-09,2,47.08
4711,1976,2024-01-04,2,31.87
4712,817,2023-12-16,2,18.27
4713,1534,2024-05-06,2,81.6
4714,1549,2022-07-24,2,34.74
4715,1116,2023-12-22,2,30.38
4716,1326,2024-05-07,2,47.96
4717,67,2022-09-28,2,40.05
4718,174,2021-08-24,2,32.89
4719,503,2024-10-17,2,25.22
4720,1213,2022-08-09,2,32.83
4721,12,2023-06-13,2,63.51
4722,714,2022-10-03,2,28.3
4723,740,2024-11-21,2,53.68
4724,966,2022-07-18,2,23.99
4725,1833,2021-01-31,2,27.52
4726,572,2021-10-06,2,12.95
4727,1436,2023-10-17,2,32.02
4728,445,2024-05-28,2,26.42
4729,1678,2022-08-08,2,27.46
4730,343,2022-02-18,2,46.74
4731,1786,2022-11-12,2,22.85
4732,911,2023-10-09,2,36.57
4733,1118,2024-04-28,2,30.09
4734,1190,2020-01-31,2,30.08
4735,1260,2020-03-17,2,52.11
4736,87,2021-08-29,2,39.79
4737,1589,2024-05-06,2,28.37
4738,797,2024-06-26,2,35.52
4739,660,2024-12-10,2,34.39
4740,1521,2020-01-08,2,56.55
4741,1770,2021-04-17,2,28.7
4742,1162,2022-03-16,2,28.03
4743,1069,2024-12-26,2,21.06
4744,1225,2021-04-04,2,67.24
4745,1102,2021-08-17,2,30.21
4746,342,2020-06-23,2,34.23
4747,1670,2024-02-04,2,31.84
4748,92,2023-08-21,2,33.0
4749,1652,2022-11-15,2,31.86
4750,816,2022-11-03,2,26.03
4751,169,2023-05-09,2,50.5
4752,1379,2024-08-22,2,34.19
4753,1509,2020-03-21,2,29.61
4754,1250,2023-02-12,2,36.31
4755,1641,2022-12-28,2,29.25
4756,482,2024-01-20,2,31.97
4757,59,2021-07-21,2,52.66
4758,1987,2023-09-27,2,24.21
4759,1950,2020-09-19,2,47.36
4760,50,2022-01-18,2,20.32
4761,864,2024-02-17,2,32.88
4762,1791,2024-04-24,2,31.5
4763,193,2024-08-25,2,30.23
4764,1914,2024-04-25,2,26.7
4765,1765,2020-12-03,2,27.0
4766,175,2021-08-01,2,43.08
4767,905,2022-12-07,2,43.69
4768,801,2020-10-10,2,56.97
4769,372,2024-03-09,2,44.43
4770,1418,2023-01-19,2,49.65
4771,1390,2022-04-09,2,21.31
4772,397,2021-05-22,2,54.44
4773,1642,2021-08-20,2,45.14
4774,1123,2022-10-12,2,36.94
4775,453,2023-04-11,2,34.94
4776,1045,2021-09-21,2,41.65
4777,1243,2020-08-05,2,43.69
4778,1862,2023-07-30,2,28.55
4779,1065,2021-08-13,2,37.44
4780,900,2023-03-08,2,56.16
4781,269,2024-06-28,2,44.23
4782,235,2023-01-27,2,36.57
4783,1556,2020-02-06,2,26.83
4784,1414,2021-08-31,2,30.79
4785,808,2020-01-07,2,49.72
4786,17,2024-11-04,2,25.19
4787,1489,2024-02-23,2,40.49
4788,1913,2024-04-30,2,26.02
4789,233,2024-02-29,2,58.97
4790,518,2022-01-13,2,29.54
4791,1799,2022-06-10,2,47.63
4792,1001,2021-12-02,2,49.07
4793,1662,2020-12-09,2,44.99
4794,680,2021-06-03,2,41.9
4795,42,2022-06-05,2,44.99
4796,1147,2022-11-12,2,34.1
4797,1789,2022-10-21,2,29.98
4798,1451,2021-01-25,2,29.29
4799,1385,2023-09-08,2,36.13
4800,948,2021-07-31,2,31.71
4801,479,2022-09-28,2,57.68
4802,1143,2020-11-29,2,29.35
4803,1043,2023-03-28,2,38.97
4804,1659,2023-05-12,2,36.04
4805,515,2022-07-15,2,31.52
4806,147,2022-06-16,2,46.39
4807,862,2021-01-23,2,44.61
4808,1574,2023-01-21,2,25.7
4809,64,2021-02-25,2,38.83
4810,1905,2023-10-07,2,25.75
4811,750,2021-11-17,2,29.18
4812,973,2024-05-31,2,39.07
4813,1664,2022-04-29,2,41.78
4814,1804,2023-04-18,2,21.03
4815,312,2024-02-03,2,34.14
4816,269,2022-06-20,2,17.03
4817,157,2025-02-06,2,45.78
4818,1971,2023-10-30,2,30.65
4819,1664,2020-07-21,2,46.3
4820,1929,2021-02-28,2,39.93
4821,41,2024-09-17,2,22.72
4822,145,2020-12-05,2,34.99
4823,1328,2021-01-11,2,37.37
4824,301,2022-05-19,2,38.81
4825,462,2020-06-18,2,46.57
4826,961,2024-05-14,2,47.71
4827,139,2024-06-30,2,57.16
4828,1561,2024-10-09,2,48.96
4829,1090,2021-04-08,2,32.44
4830,926,2023-08-15,2,37.35
4831,429,2021-10-22,2,22.56
4832,413,2023-04-24,2,22.53
4833,430,2025-01-06,2,58.73
4834,1406,2024-08-16,2,47.12
4835,187,2024-02-15,2,49.75
4836,1179,2022-09-02,2,24.73
4837,1769,2020-05-05,2,47.27
4838,1632,2022-06-21,2,22.95
4839,1425,2022-03-29,2,34.33
4840,1259,2024-03-07,2,27.67
4841,1187,2024-07-03,2,36.39
4842,1302,2024-06-27,2,59.19
4843,1465,2022-07-01,2,41.88
4844,1500,2024-12-21,2,34.94
4845,71,2021-03-01,2,41.57
4846,1874,2024-07-02,2,32.87
4847,1985,2020-03-27,2,49.55
4848,1438,2021-01-30,2,17.39
4849,1080,2021-11-30,2,33.02
4850,1914,2024-05-02,2,56.1
4851,1719,2021-08-05,2,29.96
4852,1000,2022-01-22,2,25.12
4853,250,2021-04-08,2,36.63
4854,1559,2022-09-12,2,43.71
4855,1615,2022-09-01,2,57.18
4856,1570,2021-07-03,2,32.12
4857,243,2020-12-07,2,62.39
4858,302,2023-03-09,2,27.0
4859,777,2024-07-15,2,22.08
4860,1422,2020-04-11,2,37.35
4861,472,2021-10-06,2,32.44
4862,90,2020-06-26,2,54.81
4863,1353,2020-02-10,2,36.38
4864,1196,2023-06-19,2,34.33
4865,1110,2021-12-08,2,29.29
4866,892,2020-09-30,2,50.19
4867,1626,2021-06-29,2,53.82
4868,1915,2020-09-21,2,45.34
4869,1950,2023-01-26,2,55.17
4870,1213,2023-10-25,2,41.32
4871,1337,2021-02-06,2,36.67
4872,611,2021-10-21,2,28.8
4873,1544,2020-06-05,2,44.26
4874,1422,2024-07-18,2,44.69
4875,19,2023-06-04,2,51.91
4876,130,2020-04-21,2,74.4
4877,211,2020-10-27,2,52.16
4878,1651,2024-09-01,2,43.83
4879,1421,2024-10-06,2,45.72
4880,1094,2023-10-03,2,41.3
4881,1379,2020-08-02,2,37.32
4882,1690,2020-11-25,2,28.04
4883,504,2020-10-21,2,60.14
4884,670,2024-04-20,2,22.49
4885,1840,2022-05-02,2,47.28
4886,374,2024-11-09,2,21.9
4887,1239,2024-11-29,2,27.15
4888,290,2024-09-06,2,36.48
4889,915,2020-04-13,2,24.8
4890,1632,2024-03-28,2,38.01
4891,261,2024-10-03,2,59.46
4892,995,2022-02-26,2,34.9
4893,586,2024-04-09,2,49.99
4894,1207,2023-05-22,2,35.89
4895,230,2025-01-08,2,45.72
4896,71,2021-05-10,2,48.3
4897,127,2021-10-01,2,30.17
4898,57,2021-12-03,2,35.27
4899,1033,2021-11-28,2,62.87
4900,1389,2022-09-18,2,24.4
4901,1773,2022-06-24,2,45.39
4902,1495,2023-03-26,2,29.33
4903,1296,2021-09-02,2,36.22
4904,1695,2023-07-16,2,52.74
4905,1232,2023-09-01,2,34.97
4906,728,2021-11-24,2,39.3
4907,659,2024-12-11,2,45.16
4908,101,2022-04-17,2,47.07
4909,1894,2023-12-11,2,47.31
4910,925,2023-11-23,2,69.83
4911,206,2020-05-02,2,34.71
4912,1302,2022-12-03,2,44.88
4913,1911,2021-03-18,2,35.66
4914,1396,2023-12-09,2,26.6
4915,984,2023-11-02,2,57.83
4916,499,2022-10-06,2,18.34
4917,359,2024-05-22,2,28.47
4918,1818,2024-12-05,2,40.11
4919,875,2024-05-01,2,25.05
4920,1808,2022-04-10,2,44.48
4921,1300,2020-01-30,2,50.72
4922,1327,2022-02-22,2,45.6
4923,1971,2020-03-13,2,40.66
4924,1792,2024-10-28,2,42.25
4925,1323,2021-08-07,2,28.25
4926,1555,2021-09-04,2,33.13
4927,423,2022-07-03,2,29.92
4928,193,2022-01-28,2,18.13
4929,1242,2020-05-07,2,44.65
4930,365,2022-02-14,2,17.58
4931,1199,2023-03-29,2,34.93
4932,816,2024-08-23,2,50.81
4933,1620,2021-03-28,2,38.31
4934,339,2021-06-19,2,29.6
4935,618,2024-03-25,2,67.09
4936,830,2022-04-16,2,59.75
4937,46,2020-05-08,2,28.86
4938,1771,2024-11-20,2,18.9
4939,1512,2024-04-03,2,33.49
4940,1305,2023-05-11,2,54.32
4941,1365,2022-06-24,2,31.29
4942,1919,2021-09-15,2,51.74
4943,46,2022-11-12,2,34.9
4944,1279,2021-02-15,2,41.29
4945,859,2021-09-07,2,58.29
4946,1102,2024-10-09,2,35.96
4947,288,2022-11-16,2,32.37
4948,370,2020-08-13,2,24.55
4949,553,2022-05-05,2,38.18
4950,546,2020-04-15,2,43.61
4951,1926,2022-04-22,2,47.75
4952,1647,2023-04-05,2,26.62
4953,967,2020-04-19,2,54.18
4954,1721,2021-01-28,2,24.55
4955,1173,2024-10-27,2,31.14
4956,905,2023-11-16,2,47.27
4957,36,2021-12-06,2,33.93
4958,1081,2020-11-12,2,40.4
4959,1816,2022-03-23,2,49.77
4960,1540,2024-06-28,2,35.45
4961,642,2020-02-06,2,48.35
4962,500,2020-03-28,2,23.23
4963,1859,2023-02-18,2,21.65
4964,1404,2023-05-01,2,37.02
4965,22,2020-08-28,2,74.16
4966,1264,2021-06-10,2,28.96
4967,1908,2020-05-23,2,28.59
4968,22,2021-05-03,2,45.02
4969,161,2024-04-10,2,38.05
4970,1204,2022-06-07,2,24.2
4971,1537,2022-05-29,2,48.64
4972,375,2024-03-16,2,49.14
4973,783,2023-08-08,2,49.79
4974,237,2020-10-12,2,21.77
4975,312,2022-07-15,2,36.39
4976,1109,2023-03-31,2,37.26
4977,899,2021-12-11,2,61.1
4978,1654,2023-08-18,2,35.4
4979,238,2021-02-06,2,36.74
4980,149,2021-10-04,2,38.47
4981,1045,2021-10-27,2,32.5
4982,1949,2020-01-01,2,30.97
4983,227,2020-11-21,2,27.21
4984,465,2022-01-16,2,47.74
4985,1660,2023-06-01,2,24.83
4986,1418,2023-09-06,2,23.63
4987,547,2024-10-05,2,32.92
4988,1518,2020-08-09,2,45.31
4989,1136,2023-08-26,2,33.21
4990,1609,2021-03-12,2,38.83
4991,1231,2025-01-10,2,33.62
4992,720,2021-07-05,2,31.07
4993,831,2021-10-21,2,31.42
4994,1723,2021-04-30,2,45.88
4995,1486,2025-01-29,2,32.15
4996,1039,2022-12-17,2,32.48
4997,1816,2022-03-09,2,28.94
4998,1532,2021-12-01,2,44.43
4999,197,2023-01-11,2,28.33
5000,1943,2023-08-13,2,44.03
